std_smiles,pchembl_median,n_measurements,any_units,any_mol_id,log_ic50_m,log_ic50_nM,target_chembl_id,target_name,leak_exact,leak_tani,leak_any
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN3CC[C@@H](CNCc4ccccc4)C3)c2c1,7.39,1,nM,CHEMBL161780,-7.39,1.6100000000000003,CHEMBL214,serotonin_1a_receptor,False,False,False
CNc1nc(Cc2ccccc2)nc2c1CCNC[C@@H]2C,6.3,1,nM,CHEMBL3286556,-6.3,2.7,CHEMBL214,serotonin_1a_receptor,False,False,False
COC(=O)CSCCCc1ccccc1OCC(O)CNC(C)C,5.54,1,nM,CHEMBL4459696,-5.54,3.46,CHEMBL214,serotonin_1a_receptor,False,False,False
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2Cc2ccccc2)C(C)C)ccc1OC,6.0,1,nM,CHEMBL2322611,-6.0,3.0,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1cc(/C=C/C(=O)O)cc(OC)c1OC,5.12,1,nM,CHEMBL501235,-5.12,3.88,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1cc(/C=C/C(=O)Oc2ccccc2)cc(OC)c1OC,5.03,1,nM,CHEMBL1910917,-5.03,3.9699999999999998,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1cc(C[C@@H](C)N)c(OC)cc1I,5.42,1,nM,CHEMBL134519,-5.42,3.58,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,5.0,1,nM,CHEMBL250699,-5.0,4.0,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1cc(OC)c2c(c1CO)C[C@H]1c3cc4c(cc3CCN1C2)OCO4,6.12,1,nM,CHEMBL2057438,-6.12,2.88,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1cc2c(c(OC)c1)CN1CCc3cc(OC)c(OC)cc3[C@@H]1C2,6.04,1,nM,CHEMBL2057441,-6.04,2.96,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1cc2c(cc1O)[C@@H]1Cc3c(OC)ccc(OC)c3CN1CC2,6.2,1,nM,CHEMBL3913343,-6.2,2.8,CHEMBL214,serotonin_1a_receptor,False,False,False
COc1ccc(Cc2noc(-c3ccc4[nH]cc(CCN)c4c3)n2)cc1,8.3,1,nM,CHEMBL39331,-8.3,0.6999999999999993,CHEMBL214,serotonin_1a_receptor,False,False,False
